Seller SKU ID,ISBN13,Title,Author,Publisher,Binding,Language,Book Subcategory,Main Image URL,Other Image URL 1,Other Image URL 2,Other Image URL 3,Other Image URL 4,Other Image URL 5,Other Image URL 6,Other Image URL 7,Other Image URL 8,Other Image URL 9,Other Image URL 10,Edition,Publication Year,Pages,Genre,Items Included,ISBN10,About Author,Description,Pack of,Genre New,Book Category
THE 48 LAWS OF POWER,9786041008922,THE 48 LAWS OF POWER,Robert Greene,kHANADMIN,Paperback,English,Other Books,https://img.fkcdn.com/image/xif0q/book/a/c/a/the-48-laws-of-power-original-imahhgfqkkbw4gh5.jpeg,,,,,,,,,,,3rd,2023,400,"The 48 Laws of Power is a self-help book and Robert Greene’s first book.

Summary of the Book

This book evolved from Robert Greene’s association with a book packager named Joost Elffers. Together::they framed the 48 laws which dictated who would have most power. Greene’s book discusses how to work under an insecure boss::how to manage trust and use enemies to one’s benefit::how to speak lesser than required and how to command attention. These and other rules have inspired many readers in changing their lives forever and finding the power that they need. In understanding these powers::readers will also understand how to stand above the competition and how to rise up to claim what is rightfully theirs.

About Robert Greene

Robert Greene is an American writer and orator::best known for his books and speeches on strategy::power and seduction. He has also written: The 33 Strategies of War::The Art of Seduction::and Mastery.

A student of the University of California::Berkeley::he continued his education at the University of Wisconsin-Madison.",,,"About the author
Robert Greene is the author of the New York Times bestsellers The 48 Laws of Power, The Art of Seduction, The 33 Strategies of War, and The 50th Law. His highly anticipated fifth book, Mastery, examines the lives of great historical figures such as Charles Darwin, Mozart, Paul Graham and Henry Ford and distills the traits and universal ingredients that made them masters. In addition to having a strong following within the business world and a deep following in Washington, DC, Greene’s books are hailed by everyone from war historians to the biggest musicians in the industry (including Jay-Z and 50 Cent).

Greene attended U.C. Berkeley and the University of Wisconsin at Madison, where he received a degree in classical studies. He currently lives in Los Angeles.","Drawn from 3,000 years of the history of power, this is the definitive guide to help readers achieve for themselves what Queen Elizabeth I, Henry Kissinger, Louis XIV and Machiavelli learnt the hard way. Law 1: Never outshine the master Law 2: Never put too much trust in friends; learn how to use enemies Law 3: Conceal your intentions Law 4: Always say less than necessary. The text is bold and elegant, laid out in black and red throughout and replete with fables and unique word sculptures. The 48 laws are illustrated through the tactics, triumphs and failures of great figures from the past who have wielded - or been victimised by - power
#48LawsOfPower
#RobertGreene
#SelfHelp
#PowerDynamics
#Strategy
#Leadership
#PersonalDevelopment
#Psychology
#Influence
#Motivation
#Success
#Mindset
#LifeLessons
#Power
#HistoricalLessons
#SocialSkills
#BookRecommendation
#MustRead
#ClassicBook
#Philosophy",1,,Self-Help Books
SHAKTI KE 48 NIYAM - Hindi,9782212150247,THE 48 LAWS OF POWER - SHAKTI KE 48 NIYAM - Hindi Edition,Robert Greene,WildBooks Publishing,Paperback,Hindi,Other Self-Help Books,https://img.fkcdn.com/image/xif0q/book/d/s/6/the-48-laws-of-power-shakti-ke-48-niyam-hindi-edition-original-imahdewmzngezjpz.jpeg,,,,,,,,,,,Hindi Edition,2024,257,Self-Help Books,,,"Robert Greene, author of The 48 Laws of Power and The Art of Seduction (both from Profile), has a degree in Classical Studies and has been an editor at Esquire and other magazines. He is also a playwright and lives in Los Angeles.","Drawn from 3,000 years of the history of power, this is the definitive guide to help readers achieve for themselves what Queen Elizabeth I, Henry Kissinger, Louis XIV and Machiavelli learnt the hard way. Law 1: Never outshine the master Law 2: Never put too much trust in friends; learn how to use enemies Law 3: Conceal your intentions Law 4: Always say less than necessary. The text is bold and elegant, laid out in black and red throughout and replete with fables and unique word sculptures. The 48 laws are illustrated through the tactics, triumphs and failures of great figures from the past who have wielded - or been victimized by - power",,,Other Books
THE 48 LAWS OF POWER - SHAKTI KE 48 NIYAM - Hindi,9788581227061,THE 48 LAWS OF POWER - SHAKTI KE 48 NIYAM - Hindi Edition,Robert Greene,WildBooks Publishing,Paperback,Hindi,Other Self-Help Books,https://img.fkcdn.com/image/xif0q/book/n/e/s/shakti-ke-48-niyam-the-power-of-48-laws-hindi-original-imahddyhstxr4zjc.jpeg,,,,,,,,,,,Hindi Edition,2024,257,Self-Help Books,,,"Robert Greene, author of The 48 Laws of Power and The Art of Seduction (both from Profile), has a degree in Classical Studies and has been an editor at Esquire and other magazines. He is also a playwright and lives in Los Angeles.","Drawn from 3,000 years of the history of power, this is the definitive guide to help readers achieve for themselves what Queen Elizabeth I, Henry Kissinger, Louis XIV and Machiavelli learnt the hard way. Law 1: Never outshine the master Law 2: Never put too much trust in friends; learn how to use enemies Law 3: Conceal your intentions Law 4: Always say less than necessary. The text is bold and elegant, laid out in black and red throughout and replete with fables and unique word sculptures. The 48 laws are illustrated through the tactics, triumphs and failures of great figures from the past who have wielded - or been victimized by - power",,,Other Books
THE 48 LAWS OF POWER by Robert Greene,9781861971340,THE 48 LAWS OF POWER by Robert Greene,THE 48 LAWS OF POWER by Robert Greene INTERNATIONAL BESTSELLER NEW EDITION,Profile Books,Paperback,English,Popular Psychology Books,https://img.fkcdn.com/image/xif0q/book/s/o/d/the-48-laws-of-power-by-robert-greene-original-imahgbzqajzrcaqz.jpeg,,,,,,,,,,,2023,2024,456,Otherbook,1-TCTY48LOWPOWR,,,,,,Other Books
THE 5 TYPES OF WEALTH,9783248874282,THE 5 TYPES OF WEALTH,SAHIL BLOOM,MAHIRA BOOKS,Paperback,English,"Body, Mind and Spirit Books",https://img.fkcdn.com/image/xif0q/book/z/6/r/the-5-types-of-wealth-original-imahehzgpkhpfatk.jpeg,https://img.fkcdn.com/image/xif0q/book/a/r/m/the-5-types-of-wealth-original-imahehzgtxdshjrb.jpeg,https://img.fkcdn.com/image/xif0q/book/t/o/t/the-5-types-of-wealth-original-imahehzgegzyqyaa.jpeg,,,,,,,,,NEW,,,SELP HELP::PRODUVTIVITY,,,,"""The 5 Types of Wealth,"" by Sahil Bloom, proposes that true wealth encompasses more than just financial resources. The book outlines five key types of wealth: Time, Social, Mental, Physical, and Financial, and argues that a fulfilling life requires a balance and integration of all five. 
Here's a breakdown:
Time Wealth: The freedom to choose how you spend your time, with whom, and where. 
Social Wealth: The quality and depth of your relationships, as well as the strength of your network. 
Mental Wealth: Cultivating a sense of purpose, continuous growth, and mental clarity. 
Physical Wealth: Maintaining health and vitality through movement, nutrition, and recovery. 
Financial Wealth: Having enough money to live the life you desire without constant worry or the need for more. 
The 5 Types of Wealth: A Guide to Design Your Dream Life. Study Guide, Book  Summary, Learning Assessments, Actionable Steps, quiz, 25 Pages
The book emphasizes that these types of wealth are interconnected and should be pursued in harmony to achieve a truly wealthy and fulfilling life. It provides practical steps and actionable insights for each type of wealth, guiding readers on how to prioritize, make better decisions, and ultimately design their dream life.",,,Other Books
"The 5 Types of Wealth (Paperback, Sahil Bloom)",9780005648254,The 5 Types of Wealth,Sahil Bloom,BHOOKSHOPP,Paperback,English,Fantasy Fiction Books,https://img.fkcdn.com/image/xif0q/book/x/p/s/the-5-types-of-wealth-original-imah9yvhyuxdwtja.jpeg,,,,,,,,,,,,,,,,,,,,,Other Books
The 5 Types Of Wealth,9783061186265,The 5 Types Of Wealth,Sahil Bloom,u,Paperback,English,Other Books,https://img.fkcdn.com/image/xif0q/book/v/i/y/the-5-types-of-wealth-original-imah9tffygesynhr.jpeg,,,,,,,,,,,,,,,,,,,,,Other Books
The 5 Types Of Wealth ,9789365698152,The 5 Types Of Wealth,Bloom Sahil,HarperCollins Publishers India,Paperback,English,Other Health Books,https://img.fkcdn.com/image/xif0q/book/l/m/a/the-5-types-of-wealth-original-imahf5hb2fnz2bub.jpeg,,,,,,,,,,,,,384,Business & Economics,,,,,,"Health, Relationships & Personal development",Healthy Living and Wellness Books
"The 5 Types of Wealth (Paperback, Sahil Bloom)  ",9786241260755,The 5 Types of Wealth : A Transformative Guide to Design Your Dream Life,Sahil Bloom,Hariom,Paperback,English,Fiction Books,https://img.fkcdn.com/image/xif0q/book/d/j/r/the-5-types-of-wealth-a-transformative-guide-to-design-your-original-imah9cfg5nmuqp3y.jpeg,,,,,,,,,,,,,,,,,,,,,Other Books
"The 80/20 Principle  (English, Paperback, Koch Richard)",9781529370454,The 80/20 Principle,Koch Richard,John Murray Press,Paperback,English,Career Advice Books,https://img.fkcdn.com/image/xif0q/book/7/x/e/the-80-20-principle-original-imah87ghurvukvsz.jpeg,,,,,,,,,,,,,432,Business & Economics,,,,"THE 80/20 PRINCIPLE IS THE ESSENTIAL TOOL FOR SUCCESS IN WORK AND LIFE ""The cornerstone of results-based living. READ THIS BOOK AND USE IT."" - TIM FERRISS, author of The 4-Hour Work Week and Tools of Titans Millions of highly effective people have become more successful by understanding the simple fact that 80% of your results come from 20% of your efforts. All you have to do is identify the 20 percent that leads to 80 percent. The 80/20 Principle shows you how. Richard Koch's million-copy-selling global bestseller is more powerful and essential than ever. It reveals how the 8020 rule works and shows how to use it in a systematic and practical way to vastly increase your effectiveness and improve your results. Very little of what you spend your time on has any impact on your success - by concentrating on the things that DO, you can unlock the enormous potential of the magic 20 percent. BE MORE EFFECTIVE WITH LESS EFFORT BY LEVERAGING THE 8020 PRINCIPLE * Identify the methods that lead to great results. * Avoid hard work. * Be very selective in what you do. * Have a great life. 8020 is the essential tool for anyone who wants to succeed. SEE WHAT REVIEWERS ARE SAYING ABOUT THE 80/20 PRINCIPLE: ????? ""You really need this book"" ????? ""This book is excellent, it completely changed my outlook"" ????? ""Great lessons in this book. Read it"" *And don't miss the day-by-day guide to living the 8020 way: 8020 DAILY - available now!*",,"Health, Relationships & Personal development",Self-Help Books
"THE 80/20 PRINCIPLE  (Paperback, RICHARD)",9789354257865,THE 80/20 PRINCIPLE,RICHARD KOCH,NICHOLAS BREALEY,Paperback,English,Other Lifestyle Books,https://img.fkcdn.com/image/xif0q/book/a/6/l/the-80-20-principle-original-imah8bhvvc42antf.jpeg,,,,,,,,,,,4TH,2022,408,,,,,,,,Other Books
THE 80/20 PRINCIPLE  (RICHARD KOCH),9781193084305,THE 80/20 PRINCIPLE,RICHARD KOCH,RICHARD KOCH,Paperback,English,Fiction Books,https://img.fkcdn.com/image/xif0q/book/t/8/k/the-80-20-principle-original-imah8yfxfmbdwvuf.jpeg,,,,,,,,,,,,,,,,,,,,,Other Books
"The 80/20 Principle (Paperback, Richard Koch)",9783129504109,The 80/20 Principle Book,Richard Koch,JMD BOOKS,Paperback,English,Other Self-Help Books,https://img.fkcdn.com/image/xif0q/book/o/h/p/the-80-20-principle-book-original-imah83r7h8mbzg7w.jpeg,,,,,,,,,,,,,,,,,,,,,Other Books
The 80/20 Principle: The Secret of Achieving More with Less  ,9784266048822,The 80/20 Principle: The Secret of Achieving More with Less,Richard Koch,vishal publication,Paperback,English,Fiction Books,https://img.fkcdn.com/image/xif0q/book/4/e/d/the-80-20-principle-the-secret-of-achieving-more-with-less-original-imahemdatre7jkzh.jpeg,,,,,,,,,,,,,,,,,,,,,Other Books
The Alchemist + Ikigai + The Secret,9785066207174,THE ALCHEMIST + THE SECRET + IKIGAI (2 BOOK COMBO),JMD BOOKS,JMD BOOKS,Paperback,English,Other Self-Help Books,https://img.fkcdn.com/image/xif0q/book/z/p/x/the-alchemist-the-secret-ikigai-2-book-combo-original-imahc8z4ccfsyhg4.jpeg,,,,,,,,,,,,,,,,,,,,,Other Books
Alchemist+Ikigai+Secrets +Rich Dad Poor Dad,9787396197842,THE ALCHEMIST + THE SECRET +RICH DAD POOR DAD +  IKIGAI (4 BOOK COMBO),JMD BOOKS,JMD BOOKS,Paperback,English,Other Self-Help Books,https://img.fkcdn.com/image/xif0q/book/j/5/f/the-alchemist-the-secret-rich-dad-poor-dad-ikigai-4-book-combo-original-imaheetgjbt42ssh.jpeg,https://img.fkcdn.com/image/xif0q/regionalbooks/c/i/j/rich-dad-poor-dad-by-robert-t-kiyosaki-free-yellow-pen-original-imahe82htj2xm7nd.jpeg,https://img.fkcdn.com/image/xif0q/book/p/p/f/the-alchemist-atomic-habits-2-book-combo-original-imahdkhkbfk55qhm.jpeg,https://img.fkcdn.com/image/xif0q/book/f/b/l/ikigai-the-japanese-secret-to-a-long-and-happy-life-by-hector-original-imahdz9tbgfyxgvu.jpeg,https://img.fkcdn.com/image/xif0q/regionalbooks/t/o/x/the-secret-by-rhonda-byrne-free-yellow-highlighter-original-imahe4sgyf7rpywv.jpeg,,,,,,,1st edition,2024,800,,,,,,,,Other Books
The Art of Not Overthinking + Master Your Mindset,9782652817717,The Art of Not Overthinking - Believing in Yourself and Building Your Dream Life + Master Your Mindset: How To Get What You Truly Deserve,Kapoor Shaurya::Mindset Reading,kjui,Paperback,English,Other Books,https://img.fkcdn.com/image/xif0q/book/g/l/m/the-art-of-not-overthinking-believing-in-yourself-and-building-original-imahb63gphcxutgh.jpeg,,,,,,,,,,,,,,,,,,,,,Other Books
Art Of Not Overthinking + Art Of Being Alone,9789776866775,"The Art Of Not Overthinking : Believing In Yourself And Building Your Dream Life + The Art Of Being Alone: Loneliness Was My Cage, Solitude Is My Home  (Paperback, Renuka Gavrani, Shaurya Kapoor)",Renuka Gavrani,Big thinking,Paperback,English,Other Books,https://img.fkcdn.com/image/xif0q/book/0/h/e/the-art-of-not-overthinking-believing-in-yourself-and-building-original-imahjhthexynhvtd.jpeg,https://img.fkcdn.com/image/xif0q/book/t/y/y/the-art-of-not-overthinking-believing-in-yourself-and-building-original-imahjhthymqx33pk.jpeg,https://img.fkcdn.com/image/xif0q/book/n/1/2/the-art-of-not-overthinking-believing-in-yourself-and-building-original-imahjhthx3wzveps.jpeg,,,,,,,,,1st,2020,238,THE ART OF NOT OVERTHINKING,2 Books,9776866778,"Shaurya Kapoor, the author of “The Art Of Not Overthinking,” is a motivational writer and mental wellness advocate who focuses on helping readers achieve clarity and reduce stress. Renuka Gavrani, the author of “The Art Of Being Alone,” is a writer and self-development coach who explores themes of solitude, self-love, and emotional independence. Both authors aim to inspire readers to live mindful, balanced, and fulfilling lives.","This combo includes “The Art Of Not Overthinking” by Shaurya Kapoor and “The Art Of Being Alone” by Renuka Gavrani. The first book offers practical strategies to reduce overthinking, manage stress, and develop mental clarity. The second book explores the power of solitude, self-reflection, and emotional independence. Together, these books serve as a guide for personal growth, mindfulness, and building a balanced life. Perfect for readers seeking motivation, mental wellness, and self-development.

Compatible with: All readers, students, and anyone interested in self-help, motivational, and personal development literature.",2,,Other Books
